kf, mse, mae, mape, r2
1,0.1387266608217757,0.3051693499301068,0.09309509507593135,0.12630736297831158
1,0.11601754496880028,0.2664947638168362,0.07901570870352156,0.26932808586233525
1,0.07832497781525437,0.22643367362211275,0.06751044785607084,0.5067137347161377
1,0.12740272242943335,0.30585280353144634,0.09359336328111917,0.19762488433195569
1,0.17307197110808117,0.3448385627145943,0.10752577529674302,-0.08999745208475063
2,0.11171191956198559,0.2846957330982401,0.09353354939850383,-0.42344108613377496
2,0.15845519998339627,0.2804813045412067,0.09518737603022734,-1.019047231954136
2,0.1949553317205975,0.3232396041628046,0.10946126437333456,-1.4841344613898357
2,0.21901165533726552,0.30565255401512603,0.10565203923070433,-1.7906618181084282
2,0.24211997589464218,0.34328383745506746,0.11491049560957264,-2.085109653593595
3,0.09415030417123853,0.2490744499946182,0.07376209102093884,-0.9819443653234241
3,0.10220607461556502,0.25367769004786206,0.07680462221996,-1.1515252177807151
3,0.1016031944430238,0.2823048821447435,0.08460962088969669,-1.1388340749166406
3,0.10160870961306269,0.2613792004629754,0.07900675967754534,-1.138950173959321
3,0.11914234359516766,0.27688610423842974,0.08184941588420391,-1.508048153837033
4,0.10057332940112272,0.2653213540686406,0.08085169163126944,0.20124355361504986
4,0.08732436198349429,0.22760127832267954,0.06877190958385307,0.30646725651711104
4,0.09976744254876299,0.2509606702141802,0.07711503443035132,0.20764393155035588
4,0.11982154834293803,0.30278202644852337,0.09174906694538171,0.04837361232192361
4,0.13486286662998012,0.3234665765251994,0.10008661094861256,-0.07108499579459959
5,0.06192995015417514,0.180695223310048,0.057294066832714784,-0.18649943172450056
5,0.05019941224019786,0.18700347744321072,0.05888293103614231,0.03824282196869766
5,0.035116689673604366,0.15493592412495752,0.04963948046627845,0.3272086892036967
5,0.041106996368196445,0.172724995252176,0.055743894859001955,0.21244199762240523
5,0.03341789095481415,0.14461405307636824,0.04660836967811909,0.359755521704627
6,0.11448349600877912,0.2521765324000509,0.0720965578685028,0.08672642856653023
6,0.09503911634122834,0.2564161309903829,0.07649311007951436,0.24184082218996283
6,0.08148760495399424,0.22874507175510042,0.06670226701533777,0.3499458122925674
6,0.09407881303067468,0.2575743684204632,0.07616279056752762,0.2495014865185703
6,0.06610244892692016,0.232590340392058,0.06974425434004307,0.4726784059131328
7,0.17885359703987597,0.2954180741775964,0.08443607129893979,-0.33516088968158275
7,0.185729498699675,0.3127315444429241,0.0889534628971208,-0.3864902178550249
7,0.145368447932574,0.2648075899611975,0.07550903921241871,-0.08519073412883804
7,0.18527764164087196,0.2948374065472359,0.08278663559817409,-0.38311705744547564
7,0.17752076422020757,0.37376864618450134,0.11344346890197438,-0.3252111526745687
8,0.06799312987152178,0.21188801821863326,0.06196493091537405,0.16536111923083252
8,0.10106422266277894,0.2526558545820525,0.07655317817894511,-0.24059783464090478
8,0.08833109339677979,0.22544221224278732,0.06714483764284383,-0.08429432604607667
8,0.09279559701860034,0.24553139615894096,0.07285894037236205,-0.1390976321028392
8,0.0801370938469572,0.23082910666057027,0.06884643097909642,0.016289815707801303
